"CD_NOM";"NOM_VALIDE";"NOM_CITE";"ENJEU_CONSERVATION"
97775;"Euphrasia nana";"Euphrasia nana (Rouy) Prain, 1913 ";"FOR"
97776;"Euphrasia nemorosa";"Euphrasia nemorosa (Pers.) Wallr., 1815 ";"MOY"
134453;"Euphrasia officinalis subsp. rostkoviana";"Euphrasia officinalis subsp. rostkoviana (Hayne)  F.Towns., 1884 ";"FAI"
97784;"Euphrasia pectinata";"Euphrasia pectinata Ten., 1815 ";"MOY"
1019425;"Euphrasia picta";"Euphrasia picta Wimm., 1857 ";"DD"
97804;"Euphrasia salisburgensis";"Euphrasia salisburgensis Funck, 1794 ";"MOY"
97811;"Euphrasia stricta";"Euphrasia stricta D.Wolff ex J.F.Lehm., 1809 ";"MOY"
97904;"Exaculum pusillum";"Exaculum pusillum (Lam.) Caruel, 1886 ";"FOR"
97947;"Fagus sylvatica";"Fagus sylvatica L., 1753 ";"MOY"
97956;"Falcaria vulgaris";"Falcaria vulgaris Bernh., 1800 ";"MOY"
97962;"Fallopia convolvulus";"Fallopia convolvulus (L.) Ã.LÃ¶ve, 1970 ";"MOY"
97963;"Fallopia dumetorum";"Fallopia dumetorum (L.) Holub, 1971 ";"MOY"
98014;"Ferula arrigonii";"Ferula arrigonii Bocchieri, 1989 ";"TFO"
98020;"Ferula communis";"Ferula communis L., 1753 ";"MOY"
612467;"Ferula communis subsp. catalaunica";"Ferula communis subsp. catalaunica (Pau ex  C.Vicioso) A.SÃ¡nchez-Cuxart & M.Bernal Cid, 1998 ";"FOR"
134477;"Ferula communis subsp. communis";"Ferula communis subsp. communis L., 1753 ";"MOY"
98023;"Ferula glauca";"Ferula glauca L., 1753 ";"MOY"
98032;"Ferulago campestris";"Ferulago campestris (Besser) Grecescu, 1898 ";"MOY"
98039;"Festuca acuminata";"Festuca acuminata Gaudin, 1811 ";"MOY"
98045;"Festuca airoides";"Festuca airoides Lam., 1788 ";"MOY"
98048;"Festuca alfrediana";"Festuca alfrediana Foggi & M.A.Signorini, 1997 ";"MOY"
98054;"Festuca alpina";"Festuca alpina Suter, 1802 ";"MOY"
98079;"Festuca arvernensis";"Festuca arvernensis Auquier, KerguÃ©len & Markgr.-  Dann., 1978 ";"MOY"
98079;"Festuca arvernensis subsp. costei";"Festuca arvernensis subsp. costei (St.-Yves) Auquier &  KerguÃ©len, 1978 ";"FOR"
98086;"Festuca auquieri";"Festuca auquieri KerguÃ©len, 1979 ";"FOR"
98104;"Festuca billyi";"Festuca billyi KerguÃ©len & Plonka, 1991 ";"FOR"
98107;"Festuca borderei";"Festuca borderei (Hack.) K.Richt., 1890 ";"FOR"
98110;"Festuca breistrofferi";"Festuca breistrofferi Chas, KerguÃ©len & Plonka, 1994 ";"DD"
98120;"Festuca burgundiana";"Festuca burgundiana Auquier & KerguÃ©len, 1978 ";"DD"
98139;"Festuca chasii";"Festuca chasii KerguÃ©len & Plonka, 1994 ";"DD"
NA;"NOMATCH";"Festuca christiani-bernardii KerguÃ©len, 1979 ";"FOR"
98147;"Festuca cinerea";"Festuca cinerea Vill., 1786 ";"MOY"
98172;"Festuca cyrnea";"Festuca cyrnea (Litard. & St.-Yves) Markgr.-Dann., 1978 ";"DD"
98213;"Festuca eskia";"Festuca eskia Ramond ex DC., 1805 ";"MOY"
98216;"Festuca fabrei";"Festuca fabrei KerguÃ©len & Plonka, 1988 ";"TFO"
98228;"Festuca filiformis";"Festuca filiformis Pourr., 1788 ";"MOY"
98232;"Festuca flavescens";"Festuca flavescens Bellardi, 1792 ";"MOY"
98244;"Festuca gamisansii";"Festuca gamisansii KerguÃ©len, 1987 ";"TFO"
98246;"Festuca gautieri";"Festuca gautieri (Hack.) K.Richt., 1890 ";"MOY"
134524;"Festuca gautieri subsp. gautieri";"Festuca gautieri subsp. gautieri (Hack.) K.Richt., 1890 ";"FOR"
98246;"Festuca gautieri subsp. scoparia";"Festuca gautieri subsp. scoparia (Hack. & A.Kern.)  KerguÃ©len, 1983 ";"MOY"
98252;"Festuca glacialis";"Festuca glacialis MiÃ©gev., 1874 ";"MOY"
98258;"Festuca glauca";"Festuca glauca Vill., 1787 ";"FOR"
98272;"Festuca halleri";"Festuca halleri All., 1785 ";"MOY"
611171;"Festuca heteroidea";"Festuca heteroidea (Verg.) Jauzein & J.-M.Tison, 2010 ";"FOR"
98278;"Festuca heteromalla";"Festuca heteromalla Pourr., 1788 ";"DD"
98280;"Festuca heterophylla";"Festuca heterophylla Lam., 1779 ";"MOY"
98291;"Festuca iberica";"Festuca iberica (Hack.) K.Richt., 1890 ";"FOR"
611182;"Festuca inops";"Festuca inops De Not., 1844 ";"MOY"
98319;"Festuca laevigata";"Festuca laevigata Gaudin, 1808 ";"MOY"
98334;"Festuca lemanii";"Festuca lemanii Bastard, 1809 ";"MOY"
98349;"Festuca longifolia";"Festuca longifolia Thuill., 1799 ";"MOY"
98358;"Festuca marginata";"Festuca marginata (Hack.) K.Richt., 1890 ";"MOY"
134553;"Festuca marginata subsp. alopecuroides";"Festuca marginata subsp. alopecuroides (Hack.)  K.Richt., 1890 ";"FOR"
134555;"Festuca marginata subsp. gallica";"Festuca marginata subsp. gallica (Hack. ex Charrel)  Breistr., 1966 ";"DD"
134553;"Festuca marginata subsp. laevis";"Festuca marginata subsp. laevis (Hack.) Jauzein & J.-  M.Tison, 2010 ";"MOY"
134555;"Festuca marginata subsp. marginata";"Festuca marginata subsp. marginata (Hack.) K.Richt.,  1890 ";"MOY"
98370;"Festuca melanopsis";"Festuca melanopsis Foggi, Gr.Rossi & Signorini, 1999 ";"MOY"
98374;"Festuca microphylla";"Festuca microphylla (St.-Yves) Patzke, 1964 ";"MOY"
98404;"Festuca nigrescens";"Festuca nigrescens Lam., 1788 ";"MOY"
98415;"Festuca occitanica";"Festuca occitanica (Litard.) Auquier & KerguÃ©len,  1975 ";"MOY"
98425;"Festuca ovina";"Festuca ovina L., 1753 ";"MOY"
98433;"Festuca patzkei";"Festuca patzkei Markgr.-Dann., 1978 ";"DD"
717201;"Festuca plonkae";"Festuca plonkae Foggi & Signorini, 2005 ";"DD"
98467;"Festuca prudhommei";"Festuca prudhommei KerguÃ©len & Plonka, 1994 ";"TFO"
98477;"Festuca pumila";"Festuca pumila Chaix, 1785 ";"MOY"
98485;"Festuca pyrenaica";"Festuca pyrenaica Reut., 1861 ";"FOR"
98506;"Festuca rivularis";"Festuca rivularis Boiss., 1838 ";"MOY"
98512;"Festuca rubra";"Festuca rubra L., 1753 ";"MOY"
134619;"Festuca rubra subsp. juncea";"Festuca rubra subsp. juncea (Hack.) K.Richt., 1890 ";"DD"
134631;"Festuca rubra subsp. rubra";"Festuca rubra subsp. rubra L., 1753 ";"MOY"
98522;"Festuca sardoa";"Festuca sardoa (Hack.) K.Richt., 1890 ";"FOR"
98527;"Festuca scabriculmis";"Festuca scabriculmis (Hack.) K.Richt., 1890 ";"FOR"
98586;"Festuca trichophylla";"Festuca trichophylla (Ducros ex Gaudin) K.Richt., 1890 2 ";"MOY"
134642;"Festuca trichophylla subsp. asperifolia";"Festuca trichophylla subsp. asperifolia (St.-Yves) Al-  Bermani, 1992 ";"DD"
134644;"Festuca trichophylla subsp. trichophylla";"Festuca trichophylla subsp. trichophylla (Ducros ex  Gaudin) K.Richt., 1890 ";"MOY"
98596;"Festuca valesiaca";"Festuca valesiaca Schleich. ex Gaudin, 1811 ";"MOY"
98607;"Festuca violacea";"Festuca violacea Schleich. ex Gaudin, 1808 ";"MOY"
98633;"Festuca yvesii subsp. yvesii";"Festuca yvesii subsp. yvesii Sennen & Pau, 1917 ";"MOY"
98640;"Fibigia clypeata";"Fibigia clypeata (L.) Medik., 1792 ";"FOR"
98651;"Ficaria verna";"Ficaria verna Huds., 1762 ";"MOY"
98643;"Ficaria verna subsp. fertilis";"Ficaria verna subsp. fertilis (A.R.Clapham ex Laegaard)  Stace, 2009 ";"MOY"
98649;"Ficaria verna subsp. grandiflora";"Ficaria verna subsp. grandiflora (Robert) Hayek, 1924 ";"MOY"
98651;"Ficaria verna subsp. verna";"Ficaria verna subsp. verna Huds., 1762 ";"MOY"
98653;"Ficus carica";"Ficus carica L., 1753 ";"MOY"
98669;"Filago arvensis";"Filago arvensis L., 1753 ";"MOY"
98676;"Filago eriocephala";"Filago eriocephala Guss., 1826 ";"FOR"
98681;"Filago germanica";"Filago germanica L., 1763 ";"MOY"
98687;"Filago lutescens";"Filago lutescens Jord., 1846 ";"DD"
98694;"Filago neglecta";"Filago neglecta (Soy.-Will.) DC., 1838 ";"DD"
98698;"Filago pygmaea";"Filago pygmaea L., 1753 ";"MOY"
98699;"Filago pyramidata";"Filago pyramidata L., 1753 ";"MOY"
98704;"Filago tyrrhenica";"Filago tyrrhenica Chrtek & Holub, 1963 ";"TFO"
98717;"Filipendula ulmaria";"Filipendula ulmaria (L.) Maxim., 1879 ";"MOY"
98718;"Filipendula vulgaris";"Filipendula vulgaris Moench, 1794 ";"MOY"
98723;"Fimbristylis bisumbellata";"Fimbristylis bisumbellata (Forssk.) Bubani, 1850 ";"DD"
98756;"Foeniculum vulgare";"Foeniculum vulgare Mill., 1768 ";"MOY"
134694;"Foeniculum vulgare subsp. piperitum";"Foeniculum vulgare subsp. piperitum (Ucria) BÃ©g.,  1907 ";"MOY"
134696;"Foeniculum vulgare subsp. vulgare";"Foeniculum vulgare subsp. vulgare Mill., 1768 ";"MOY"
98787;"Fourraea alpina";"Fourraea alpina (L.) Greuter & Burdet, 1984 ";"MOY"
98830;"Fragaria moschata";"Fragaria moschata Weston, 1771 ";"MOY"
98865;"Fragaria vesca";"Fragaria vesca L., 1753 ";"FAI"
98868;"Fragaria viridis";"Fragaria viridis Weston, 1771 ";"MOY"
98887;"Frangula alnus";"Frangula alnus Mill., 1768 ";"MOY"
98897;"Frankenia hirsuta";"Frankenia hirsuta L., 1753 ";"FOR"
98900;"Frankenia laevis";"Frankenia laevis L., 1753 ";"MOY"
98903;"Frankenia pulverulenta";"Frankenia pulverulenta L., 1753 ";"MOY"
98910;"Fraxinus angustifolia";"Fraxinus angustifolia Vahl, 1804 ";"MOY"
98921;"Fraxinus excelsior";"Fraxinus excelsior L., 1753 ";"FAI"
98933;"Fraxinus ornus";"Fraxinus ornus L., 1753 ";"MOY"
98967;"Fritillaria burnatii";"Fritillaria burnatii (Planch.) Backh., 1879 ";"FOR"
98972;"Fritillaria involucrata";"Fritillaria involucrata All., 1789 ";"MOY"
98977;"Fritillaria meleagris";"Fritillaria meleagris L., 1753 ";"FOR"
98978;"Fritillaria moggridgei";"Fritillaria moggridgei Baker, 1879 ";"TFO"
98979;"Fritillaria montana";"Fritillaria montana Hoppe, 1832 ";"FOR"
98985;"Fritillaria pyrenaica";"Fritillaria pyrenaica L., 1753 ";"FOR"
98988;"Fritillaria tubiformis";"Fritillaria tubiformis Gren. & Godr., 1855 ";"FOR"
99011;"Fuirena pubescens";"Fuirena pubescens (Poir.) Kunth, 1837 ";"FOR"
99015;"Fumana ericifolia";"Fumana ericifolia Wallr., 1840 ";"MOY"
99016;"Fumana ericoides";"Fumana ericoides (Cav.) Gand., 1883 ";"FOR"
99021;"Fumana juniperina";"Fumana juniperina (Lag. ex Dunal) Pau, 1904 ";"FOR"
99022;"Fumana laevipes";"Fumana laevipes (L.) Spach, 1836 ";"MOY"
99028;"Fumana procumbens";"Fumana procumbens (Dunal) Gren. & Godr., 1847 ";"MOY"
99032;"Fumana thymifolia";"Fumana thymifolia (L.) Spach ex Webb, 1838 ";"MOY"
99023;"Fumana viridis";"Fumana viridis (Ten.) Font Quer ";"MOY"
99051;"Fumaria bastardii";"Fumaria bastardii Boreau, 1847 ";"MOY"
99053;"Fumaria bicolor";"Fumaria bicolor Sommier ex Nicotra, 1897 ";"MOY"
99062;"Fumaria capreolata";"Fumaria capreolata L., 1753 ";"MOY"
99072;"Fumaria densiflora";"Fumaria densiflora DC., 1813 ";"FOR"
99077;"Fumaria flabellata";"Fumaria flabellata Gasp., 1842 ";"FOR"
99050;"Fumaria gaillardotii";"Fumaria gaillardotii Boiss., 1867 ";"MOY"
968153;"Fumaria munbyi";"Fumaria munbyi Boiss. & Reut. ";"DD"
99106;"Fumaria muralis";"Fumaria muralis Sond. ex W.D.J.Koch, 1845 ";"FOR"
99108;"Fumaria officinalis";"Fumaria officinalis L., 1753 ";"MOY"
99111;"Fumaria parviflora";"Fumaria parviflora Lam., 1788 ";"MOY"
134785;"Fumaria petteri subsp. calcarata";"Fumaria petteri subsp. calcarata (Cadevall) LidÃ©n &  A.Soler, 1984 ";"MOY"
99123;"Fumaria schleicheri";"Fumaria schleicheri Soy.-Will., 1828 ";"DD"
99139;"Fumaria vaillantii";"Fumaria vaillantii Loisel., 1809 ";"MOY"
788873;"Gagea apulica";"Gagea apulica Peruzzi & J.-M.Tison ";"TFO"
99165;"Gagea bohemica";"Gagea bohemica (Zauschn.) Schult. & Schult.f., 1829 ";"MOY"
99184;"Gagea fragifera";"Gagea fragifera (Vill.) E.Bayer & G.LÃ³pez, 1989 ";"MOY"
99181;"Gagea granatelli";"Gagea granatelli (Parl.) Parl., 1845 ";"MOY"
99182;"Gagea lacaitae";"Gagea lacaitae A.Terracc., 1904 ";"MOY"
99214;"Gagea luberonensis";"Gagea luberonensis J.-M.Tison, 1998 ";"DD"
717206;"Gagea lusitanica";"Gagea lusitanica A.Terracc., 1904 ";"TFO"
99185;"Gagea lutea";"Gagea lutea (L.) Ker Gawl., 1809 ";"MOY"
99187;"Gagea minima";"Gagea minima (L.) Ker Gawl., 1816 ";"MOY"
160974;"Gagea polidorii";"Gagea polidorii J.-M.Tison, 2004 ";"TFO"
99193;"Gagea pomeranica";"Gagea pomeranica Ruthe, 1893 ";"FOR"
99194;"Gagea pratensis";"Gagea pratensis (Pers.) Dumort., 1827 ";"MOY"
99198;"Gagea reverchonii";"Gagea reverchonii Degen, 1903 ";"FOR"
99202;"Gagea serotina";"Gagea serotina (L.) Ker Gawl., 1816 ";"MOY"
99205;"Gagea soleirolii";"Gagea soleirolii F.W.Schultz, 1836 ";"MOY"
968155;"Gagea subtrigona";"Gagea subtrigona J.-M. Tison ";"DD"
99211;"Gagea villosa";"Gagea villosa (M.Bieb.) Sweet, 1826 ";"MOY"
99224;"Galactites tomentosus";"Galactites tomentosus Moench, 1794 ";"MOY"
99233;"Galanthus nivalis";"Galanthus nivalis L., 1753 ";"MOY"
99244;"Galatella linosyris";"Galatella linosyris (L.) Rchb.f., 1854 ";"MOY"
610594;"Galatella sedifolia";"Galatella sedifolia (L.) Greuter, 2003 ";"MOY"
612634;"Galatella sedifolia subsp. rigida";"Galatella sedifolia subsp. rigida (DC.) Greuter, 2005 ";"MOY"
612633;"Galatella sedifolia subsp. sedifolia";"Galatella sedifolia subsp. sedifolia (L.) Greuter, 2003 ";"MOY"
99260;"Galega officinalis";"Galega officinalis L., 1753 ";"FOR"
99261;"Galega orientalis";"Galega orientalis Lam., 1788 ";"DD"
99272;"Galeopsis angustifolia";"Galeopsis angustifolia Ehrh. ex Hoffm., 1804 ";"FAI"
99272;"Galeopsis cebennensis";"Galeopsis cebennensis (Braun-Blanq.) B.Bock, 2012 ";"DD"
99305;"Galeopsis ladanum";"Galeopsis ladanum L., 1753 ";"DD"
99324;"Galeopsis pyrenaica";"Galeopsis pyrenaica Bartl., 1848 ";"FOR"
99326;"Galeopsis reuteri";"Galeopsis reuteri Rchb.f., 1858 ";"FOR"
99329;"Galeopsis segetum";"Galeopsis segetum Neck., 1770 ";"MOY"
99331;"Galeopsis speciosa";"Galeopsis speciosa Mill., 1768 ";"DD"
99334;"Galeopsis tetrahit";"Galeopsis tetrahit L., 1753 ";"FAI"
99366;"Galium album";"Galium album Mill., 1768 ";"MOY"
99372;"Galium anisophyllon";"Galium anisophyllon Vill., 1779 ";"MOY"
99373;"Galium aparine";"Galium aparine L., 1753 ";"MOY"
99549;"Galium aparine subsp. aparinella";"Galium aparine subsp. aparine L., 1753 ";"FAI"
99549;"Galium aparine subsp. aparinella";"Galium aparine subsp. aparinella (Lange) Jauzein,  1995 ";"MOY"
99549;"Galium aparine subsp. spurium";"Galium aparine subsp. spurium (L.) Hartm., 1846 ";"MOY"
99549;"Galium aparine subsp. tenerum";"Galium aparine subsp. tenerum (Schleich. ex Gaudin)  Cout., 1939 ";"MOY"
99378;"Galium aristatum";"Galium aristatum L., 1762 ";"MOY"
99390;"Galium boreale";"Galium boreale L., 1753 ";"MOY"
159916;"Galium caprarium";"Galium caprarium Natali, 1998 ";"TFO"
99399;"Galium cinereum";"Galium cinereum All., 1773 ";"FOR"
99401;"Galium cometorhizon";"Galium cometorhizon Lapeyr., 1818 ";"FOR"
99406;"Galium corrudifolium";"Galium corrudifolium Vill., 1779 ";"MOY"
99407;"Galium corsicum";"Galium corsicum Spreng., 1827 ";"MOY"
99410;"Galium debile";"Galium debile Desv., 1818 ";"FOR"
99414;"Galium divaricatum";"Galium divaricatum Pourr. ex Lam., 1788 ";"MOY"
99418;"Galium elongatum";"Galium elongatum C.Presl, 1822 ";"FOR"
99429;"Galium glaucum";"Galium glaucum L., 1753 ";"MOY"
99453;"Galium laevigatum";"Galium laevigatum L., 1763 ";"DD"
99457;"Galium lucidum";"Galium lucidum All., 1773 ";"MOY"
99461;"Galium maritimum";"Galium maritimum L., 1767 ";"MOY"
99465;"Galium megalospermum";"Galium megalospermum All., 1785 ";"MOY"
99470;"Galium minutulum";"Galium minutulum Jord., 1846 ";"FOR"
99473;"Galium mollugo";"Galium mollugo L., 1753 ";"MOY"
99479;"Galium murale";"Galium murale (L.) All., 1785 ";"MOY"
997255;"Galium obliquum";"Galium obliquum Vill., 1785 ";"MOY"
99488;"Galium odoratum";"Galium odoratum (L.) Scop., 1771 ";"MOY"
99494;"Galium palustre";"Galium palustre L., 1753 ";"MOY"
99511;"Galium papillosum";"Galium papillosum Lapeyr., 1813 ";"DD"
99496;"Galium parisiense";"Galium parisiense L., 1753 ";"MOY"
99507;"Galium pseudohelveticum";"Galium pseudohelveticum Ehrend., 1960 ";"MOY"
99511;"Galium pumilum";"Galium pumilum Murray, 1770 ";"MOY"
99513;"Galium pusillum";"Galium pusillum L., 1753 ";"MOY"
99514;"Galium pyrenaicum";"Galium pyrenaicum Gouan, 1773 ";"FOR"
99518;"Galium rotundifolium";"Galium rotundifolium L., 1753 ";"MOY"
99521;"Galium rubioides";"Galium rubioides L., 1753 ";"TFO"
99529;"Galium saxatile";"Galium saxatile L., 1753 ";"MOY"
99530;"Galium saxosum";"Galium saxosum (Chaix) Breistr., 1948 ";"FOR"
99533;"Galium scabrum";"Galium scabrum L., 1753 ";"MOY"
99541;"Galium setaceum";"Galium setaceum Lam., 1788 ";"FOR"
99549;"Galium spurium";"Galium spurium L., 1753 ";"MOY"
99552;"Galium sylvaticum";"Galium sylvaticum L., 1762 ";"FOR"
99554;"Galium tendae";"Galium tendae Rchb.f., 1855 ";"FOR"
99561;"Galium timeroyi";"Galium timeroyi Jord., 1846 ";"MOY"
99566;"Galium tricornutum";"Galium tricornutum Dandy, 1957 ";"MOY"
99567;"Galium trifidum";"Galium trifidum L., 1753 ";"FOR"
99570;"Galium uliginosum";"Galium uliginosum L., 1753 ";"MOY"
99580;"Galium verrucosum";"Galium verrucosum Huds., 1767 ";"MOY"
99581;"Galium verticillatum";"Galium verticillatum Danthoine ex Lam., 1788 ";"MOY"
99582;"Galium verum";"Galium verum L., 1753 ";"FAI"
134957;"Galium verum subsp. verum";"Galium verum subsp. verum L., 1753 ";"FAI"
134958;"Galium verum subsp. wirtgenii";"Galium verum subsp. wirtgenii (F.W.Schultz) Oborny,  1885 ";"DD"
99642;"Gamochaeta coarctata";"Gamochaeta coarctata (Willd.) KerguÃ©len, 1987 ";"DD"
609224;"Gasparrinia peucedanoides";"Gasparrinia peucedanoides (M.Bieb.) Thell., 1926 ";"MOY"
99665;"Gastridium phleoides";"Gastridium phleoides (Nees & Meyen) C.E.Hubb.,  1955 ";"FOR"
99668;"Gastridium ventricosum";"Gastridium ventricosum (Gouan) Schinz & Thell., 1913 2 ";"MOY"
99683;"Gaudinia fragilis";"Gaudinia fragilis (L.) P.Beauv., 1812 ";"MOY"
911064;"Genista aetnensis subsp. fraisseorum";"Genista aetnensis subsp. fraisseorum Fridl., 2018 ";"TFO"
99721;"Genista anglica";"Genista anglica L., 1753 ";"MOY"
99728;"Genista ausetana";"Genista ausetana (O.BolÃ²s & Vigo) Talavera, 1999 ";"FOR"
99735;"Genista cinerea";"Genista cinerea (Vill.) DC., 1805 ";"MOY"
99736;"Genista corsica";"Genista corsica (Loisel.) DC., 1815 ";"MOY"
99741;"Genista delphinensis";"Genista delphinensis Verl., 1872 ";"TFO"
99754;"Genista germanica";"Genista germanica L., 1753 ";"MOY"
134976;"Genista hispanica subsp. hispanica";"Genista hispanica subsp. hispanica L., 1753 ";"MOY"
99763;"Genista horrida";"Genista horrida (Vahl) DC., 1805 ";"TFO"
99776;"Genista linifolia";"Genista linifolia L., 1762 ";"FOR"
99777;"Genista lobelii";"Genista lobelii DC., 1805 ";"TFO"
99785;"Genista monspessulana";"Genista monspessulana (L.) L.A.S.Johnson, 1962 ";"MOY"
99798;"Genista pilosa";"Genista pilosa L., 1753 ";"MOY"
892194;"Genista pilosa subsp. cebennensis";"Genista pilosa subsp. cebennensis Coulot, Rabaute &  J.Molina, 2016 ";"MOY"
134984;"Genista pilosa subsp. jordanii";"Genista pilosa subsp. jordanii (Rouy) Braun-Blanq., 1952";"MOY"
134984;"Genista pilosa subsp. pilosa";"Genista pilosa subsp. pilosa L., 1753 ";"MOY"
892200;"Genista provincialis";"Genista provincialis Coulot, Rabaute & Rebuffel, 2016 ";"DD"
611253;"Genista lobelii x Genista pulchella subsp. villarsiana";"Genista pulchella subsp. villarsiana (Jord.) F.Conti,  2007 ";"MOY"
99808;"Genista radiata";"Genista radiata (L.) Scop., 1772 ";"MOY"
99810;"Genista sagittalis";"Genista sagittalis L., 1753 ";"MOY"
99812;"Genista salzmannii";"Genista salzmannii DC., 1825 ";"FOR"
99815;"Genista scorpius";"Genista scorpius (L.) DC., 1805 ";"MOY"
NA;"Uromyces genistae-tinctoriae";"Genista tinctoria L., 1753 ";"MOY"
99853;"Gennaria diphylla";"Gennaria diphylla (Link) Parl., 1860 ";"FOR"
99854;"Gentiana acaulis";"Gentiana acaulis L., 1753 ";"MOY"
NA;"Septoria gentianae-alpinae";"Gentiana alpina Vill., 1779 ";"MOY"
99860;"Gentiana angustifolia";"Gentiana angustifolia Vill., 1787 ";"MOY"
99862;"Gentiana asclepiadea";"Gentiana asclepiadea L., 1753 ";"MOY"
99870;"Gentiana brachyphylla";"Gentiana brachyphylla Vill., 1779 ";"MOY"
99871;"Gentiana burseri";"Gentiana burseri Lapeyr., 1813 ";"MOY"
612475;"Gentiana burseri subsp. actinocalyx";"Gentiana burseri subsp. actinocalyx Polidori, 2008 ";"TFO"
135019;"Gentiana burseri subsp. burseri";"Gentiana burseri subsp. burseri Lapeyr., 1813 ";"FOR"
135020;"Gentiana burseri subsp. villarsii";"Gentiana burseri subsp. villarsii (Griseb.) Rouy, 1908 ";"FOR"
99878;"Gentiana clusii";"Gentiana clusii Perrier & Songeon, 1855 ";"FOR"
99881;"Gentiana cruciata";"Gentiana cruciata L., 1753 ";"MOY"
99899;"Gentiana ligustica";"Gentiana ligustica R.Vilm. & Chopinet, 1956 ";"FOR"
99903;"Gentiana lutea";"Gentiana lutea L., 1753 ";"MOY"
99910;"Gentiana nivalis";"Gentiana nivalis L., 1753 ";"MOY"
99913;"Gentiana occidentalis";"Gentiana occidentalis Jakow., 1899 ";"MOY"
99914;"Gentiana orbicularis";"Gentiana orbicularis Schur, 1852 ";"MOY"
99922;"Gentiana pneumonanthe";"Gentiana pneumonanthe L., 1753 ";"MOY"
99928;"Gentiana punctata";"Gentiana punctata L., 1753 ";"MOY"
99931;"Gentiana pyrenaica";"Gentiana pyrenaica L., 1767 ";"MOY"
99936;"Gentiana rostanii";"Gentiana rostanii Reut. ex Verl., 1872 ";"FOR"
99939;"Gentiana schleicheri";"Gentiana schleicheri (Vacc.) Kunz, 1939 ";"MOY"
99953;"Gentiana verna";"Gentiana verna L., 1753 ";"FAI"
147408;"Gentiana verna subsp. delphinensis";"Gentiana verna subsp. delphinensis (Beauverd)  H.Kunze, 1971 ";"MOY"
1010697;"Gentiana verna subsp. verna";"Gentiana verna subsp. verna L., 1753 ";"MOY"
99979;"Gentianella amarella";"Gentianella amarella (L.) BÃ¶rner, 1912 ";"DD"
99982;"Gentianella campestris";"Gentianella campestris (L.) BÃ¶rner, 1912 ";"MOY"
99986;"Gentianella germanica";"Gentianella germanica (Willd.) BÃ¶rner, 1912 ";"FOR"
99994;"Gentianopsis ciliata";"Gentianopsis ciliata (L.) Ma, 1951 ";"MOY"
100024;"Geranium argenteum";"Geranium argenteum L., 1756 ";"MOY"
100033;"Geranium bohemicum";"Geranium bohemicum L., 1756 ";"MOY"
100045;"Geranium columbinum";"Geranium columbinum L., 1753 ";"MOY"
100052;"Geranium dissectum";"Geranium dissectum L., 1755 ";"MOY"
100053;"Geranium divaricatum";"Geranium divaricatum Ehrh., 1792 ";"MOY"
100076;"Geranium lanuginosum";"Geranium lanuginosum Lam., 1788 ";"MOY"
100085;"Geranium lucidum";"Geranium lucidum L., 1753 ";"MOY"
100087;"Geranium macrorrhizum";"Geranium macrorrhizum L., 1753 ";"MOY"
100104;"Geranium molle";"Geranium molle L., 1753 ";"MOY"
100109;"Geranium nodosum";"Geranium nodosum L., 1753 ";"MOY"
100114;"Geranium palustre";"Geranium palustre L., 1756 ";"MOY"
100120;"Geranium phaeum";"Geranium phaeum L., 1753 ";"MOY"
100128;"Geranium pratense";"Geranium pratense L., 1753 ";"MOY"
100132;"Geranium purpureum";"Geranium purpureum Vill., 1786 ";"MOY"
100133;"Geranium pusillum";"Geranium pusillum L., 1759 ";"MOY"
100136;"Geranium pyrenaicum";"Geranium pyrenaicum Burm.f., 1759 ";"MOY"
100141;"Geranium rivulare";"Geranium rivulare Vill., 1779 ";"MOY"
