"CD_NOM";"NOM_VALIDE";"NOM_CITE";"ENJEU_CONSERVATION"
133736;"Daucus carota subsp. gummifer (Syme) Hook.f., 1884";"Daucus carota subsp. gummifer (Syme) Hook.f., 1884";"FOR"
133737;"Daucus carota subsp. hispanicus (Gouan) Thell., 1926";"Daucus carota subsp. hispanicus (Gouan) Thell., 1926";"FOR"
133740;"Daucus carota subsp. maritimus (Lam.) Batt., 1889";"Daucus carota subsp. maritimus (Lam.) Batt., 1889";"DD"
133741;"Daucus carota subsp. maximus (Desf.) Ball, 1878";"Daucus carota subsp. maximus (Desf.) Ball, 1878";"DD"
94567;"Delphinium ajacis L., 1753";"Delphinium ajacis L., 1753";"MOY"
94572;"Delphinium consolida L., 1753";"Delphinium consolida L., 1753";"MOY"
94578;"Delphinium dubium (Rouy & Foucaud) Pawl., 1934";"Delphinium dubium (Rouy & Foucaud) Pawl., 1934";"MOY"
94580;"Delphinium fissum Waldst. & Kit., 1802";"Delphinium fissum Waldst. & Kit., 1802";"MOY"
94590;"Delphinium montanum DC., 1815";"Delphinium montanum DC., 1815";"TFO"
161239;"Delphinium orientale J.Gay, 1840";"Delphinium orientale J.Gay, 1840";"FOR"
94599;"Delphinium pubescens DC., 1815";"Delphinium pubescens DC., 1815";"MOY"
94606;"Delphinium verdunense Balb., 1813";"Delphinium verdunense Balb., 1813";"FOR"
94626;"Deschampsia cespitosa (L.) P.Beauv., 1812";"Deschampsia cespitosa (L.) P.Beauv., 1812";"FAI"
133787;"Deschampsia cespitosa subsp. cespitosa (L.) P.Beauv., 1812";"Deschampsia cespitosa subsp. cespitosa (L.) P.Beauv.,  1812";"MOY"
133795;"Deschampsia cespitosa subsp. parviflora (Thuill.) Dumort., 1824";"Deschampsia cespitosa subsp. parviflora (Thuill.)  Dumort., 1824";"MOY"
718225;"Deschampsia cespitosa subsp. subtriflora (Lag.) Ehr.Bayer & G.López, 1994";"Deschampsia cespitosa subsp. subtriflora (Lag.)  Ehr.Bayer & G.López, 1994";"MOY"
94633;"Deschampsia media (Gouan) Roem. & Schult., 1817";"Deschampsia media (Gouan) Roem. & Schult., 1817";"MOY"
94645;"Descurainia sophia (L.) Webb ex Prantl, 1891";"Descurainia sophia (L.) Webb ex Prantl, 1891";"MOY"
612459;"Descurainia tanacetifolia subsp. suffruticosa (H.J.Coste & Soulié) Jauzein, 2010";"Descurainia tanacetifolia subsp. suffruticosa  (H.J.Coste & Soulié) Jauzein";"FOR"
612458;"Descurainia tanacetifolia subsp. tanacetifolia (L.) Prantl, 1892";"Descurainia tanacetifolia subsp. tanacetifolia (L.)  Prantl, 1892";"MOY"
133806;"Dethawia splendens subsp. splendens (Lapeyr.) Kerguélen, 1993";"Dethawia splendens subsp. splendens (Lapeyr.)  Kerguélen, 1993";"TFO"
94693;"Dianthus armeria L., 1753";"Dianthus armeria L., 1753";"MOY"
717164;"Dianthus arrostoi C.Presl, 1822";"Dianthus arrosti C.Presl, 1822";"FOR"
94697;"Dianthus balbisii Ser., 1824";"Dianthus balbisii Ser., 1824";"MOY"
94698;"Dianthus barbatus L., 1753";"Dianthus barbatus L., 1753";"FOR"
94716;"Dianthus carthusianorum L., 1753";"Dianthus carthusianorum L., 1753";"MOY"
133822;"Dianthus carthusianorum subsp. atrorubens (All.) Hegi, 1910";"Dianthus carthusianorum subsp. atrorubens (All.)  Hegi, 1910";"MOY"
133823;"Dianthus carthusianorum subsp. carthusianorum L., 1753";"Dianthus carthusianorum subsp. carthusianorum L.,  1753";"MOY"
94728;"Dianthus deltoides L., 1753";"Dianthus deltoides L., 1753";"MOY"
94743;"Dianthus furcatus Balb., 1804";"Dianthus furcatus Balb., 1804";"FOR"
94753;"Dianthus godronianus Jord., 1852";"Dianthus godronianus Jord., 1855";"MOY"
94755;"Dianthus graniticus Jord., 1849";"Dianthus graniticus Jord., 1849";"MOY"
94756;"Dianthus gratianopolitanus Vill., 1789";"Dianthus gratianopolitanus Vill., 1789";"FOR"
94759;"Dianthus gyspergerae Rouy, 1903";"Dianthus gyspergerae Rouy, 1903";"TFO"
94765;"Dianthus hyssopifolius L., 1755";"Dianthus hyssopifolius L., 1755";"MOY"
94774;"Dianthus longicaulis Ten., 1819";"Dianthus longicaulis Ten., 1819";"MOY"
94793;"Dianthus pavonius Tausch, 1839";"Dianthus pavonius Tausch, 1839";"MOY"
94803;"Dianthus pungens L., 1771";"Dianthus pungens subsp. ruscinonensis (Boiss.)  Bernal, Laínz & Muñoz Garm., 1987";"FOR"
94804;"Dianthus pyrenaicus Pourr., 1788";"Dianthus pyrenaicus Pourr., 1788";"MOY"
94804;"Dianthus pyrenaicus Pourr., 1788";"Dianthus pyrenaicus subsp. attenuatus (Sm.) Bernal,  Laínz & Muñoz Garm., 1988";"TFO"
94804;"Dianthus pyrenaicus Pourr., 1788";"Dianthus pyrenaicus subsp. pyrenaicus Pourr., 1788";"TFO"
94818;"Dianthus saxicola Jord., 1852";"Dianthus saxicola Jord., 1852";"MOY"
94820;"Dianthus scaber Chaix, 1785";"Dianthus scaber Chaix, 1785";"MOY"
612589;"Dianthus seguieri subsp. pseudocollinus (P.Fourn.) Jauzein, 2010";"Dianthus seguieri subsp. pseudocollinus (P.Fourn.)  Jauzein, 2010";"MOY"
133873;"Dianthus seguieri subsp. requienii (Godr.) Bernal, Laínz & Muñoz Garm., 1987";"Dianthus seguieri subsp. requienii (Godr.) Bernal,  Laínz & Muñoz Garm., 1987";"FOR"
133874;"Dianthus seguieri subsp. seguieri Vill., 1779";"Dianthus seguieri subsp. seguieri Vill., 1779";"FOR"
94822;"Dianthus seguieri Vill., 1779";"Dianthus seguieri Vill., 1779";"MOY"
94824;"Dianthus siculus C.Presl, 1822";"Dianthus siculus C.Presl, 1822";"DD"
94830;"Dianthus subacaulis Vill., 1789";"Dianthus subacaulis Vill., 1789";"TFO"
94833;"Dianthus superbus L., 1755";"Dianthus superbus L., 1755";"MOY"
839505;"Dianthus sylvestris Wulfen, 1786";"Dianthus sylvestris Wulfen, 1786";"MOY"
94848;"Dianthus vigoi M.Laínz, 1986";"Dianthus vigoi Laínz, 1986";"TFO"
610579;"Diatelia tuberaria (L.) Demoly, 2011";"Diatelia tuberaria (L.) Demoly, 2011";"MOY"
717749;"Dichoropetalum carvifolia (Vill.) Pimenov & Kljuykov, 2007";"Dichoropetalum carvifolia (Vill.) Pimenov & Kljuykov";"MOY"
717750;"Dichoropetalum schottii (Besser ex DC.) Pimenov & Kljuykov, 2007";"Dichoropetalum schottii (Besser ex DC.) Pimenov &  Kljuykov";"MOY"
94923;"Dictamnus albus L., 1753";"Dictamnus albus L., 1753";"MOY"
94942;"Digitalis grandiflora Mill., 1768";"Digitalis grandiflora Mill., 1768";"MOY"
94945;"Digitalis lutea L., 1753";"Digitalis lutea L., 1753";"MOY"
94959;"Digitalis purpurea L., 1753";"Digitalis purpurea L., 1753";"MOY"
94975;"Digitaria debilis (Desf.) Willd., 1809";"Digitaria debilis (Desf.) Willd., 1809";"DD"
94985;"Digitaria ischaemum (Schreb.) Schreb. ex Muhl., 1817";"Digitaria ischaemum (Schreb.) Schreb. ex Muhl., 1817";"DD"
94995;"Digitaria sanguinalis (L.) Scop., 1771";"Digitaria sanguinalis (L.) Scop., 1771";"MOY"
611652;"Dioscorea communis (L.) Caddick & Wilkin, 2002";"Dioscorea communis (L.) Caddick & Wilkin, 2002";"MOY"
95055;"Dipcadi serotinum (L.) Medik., 1790";"Dipcadi serotinum (L.) Medik., 1790";"MOY"
95111;"Diplotaxis erucoides (L.) DC., 1821";"Diplotaxis erucoides (L.) DC., 1821";"MOY"
95122;"Diplotaxis muralis (L.) DC., 1821";"Diplotaxis muralis (L.) DC., 1821";"MOY"
95136;"Diplotaxis tenuifolia (L.) DC., 1821";"Diplotaxis tenuifolia (L.) DC., 1821";"MOY"
95141;"Diplotaxis viminea (L.) DC., 1821";"Diplotaxis viminea (L.) DC., 1821";"MOY"
95147;"Dipsacus ferox Loisel., 1807";"Dipsacus ferox Loisel., 1807";"MOY"
95149;"Dipsacus fullonum L., 1753";"Dipsacus fullonum L., 1753";"MOY"
95151;"Dipsacus laciniatus L., 1753";"Dipsacus laciniatus L., 1753";"FOR"
95154;"Dipsacus pilosus L., 1753";"Dipsacus pilosus L., 1753";"MOY"
95186;"Dittrichia graveolens (L.) Greuter, 1973";"Dittrichia graveolens (L.) Greuter, 1973";"MOY"
95187;"Dittrichia viscosa (L.) Greuter, 1973";"Dittrichia viscosa (L.) Greuter, 1973";"MOY"
95209;"Doronicum austriacum Jacq., 1774";"Doronicum austriacum Jacq., 1774";"MOY"
95215;"Doronicum clusii (All.) Tausch, 1828";"Doronicum clusii (All.) Tausch, 1828";"MOY"
95221;"Doronicum corsicum (Loisel.) Poir., 1812";"Doronicum corsicum (Loisel.) Poir., 1812";"FOR"
95225;"Doronicum grandiflorum Lam., 1786";"Doronicum grandiflorum Lam., 1786";"MOY"
95239;"Doronicum pardalianches L., 1753";"Doronicum pardalianches L., 1753";"MOY"
95240;"Doronicum plantagineum L., 1753";"Doronicum plantagineum L., 1753";"MOY"
95285;"Dorycnopsis gerardi (L.) Boiss., 1840";"Dorycnopsis gerardi (L.) Boiss., 1840";"MOY"
95289;"Draba aizoides L., 1767";"Draba aizoides L., 1767";"MOY"
95312;"Draba dubia Suter, 1807";"Draba dubia Suter, 1807";"MOY"
95313;"Draba fladnizensis Wulfen, 1779";"Draba fladnizensis Wulfen, 1779";"MOY"
95323;"Draba incana L., 1753";"Draba incana L., 1753";"MOY"
95333;"Draba loiseleurii Boiss., 1854";"Draba loiseleurii Boiss., 1854";"FOR"
95337;"Draba muralis L., 1753";"Draba muralis L., 1753";"FAI"
95340;"Draba nemorosa L., 1753";"Draba nemorosa L., 1753";"MOY"
95356;"Draba siliquosa M.Bieb., 1808";"Draba siliquosa M.Bieb., 1808";"MOY"
95365;"Draba subnivalis Braun-Blanq., 1945";"Draba subnivalis Braun-Blanq., 1945";"FOR"
95368;"Draba tomentosa Clairv., 1811";"Draba tomentosa Clairv., 1811";"MOY"
95372;"Draba verna L., 1753";"Draba verna L., 1753";"MOY"
95398;"Dracocephalum austriacum L., 1753";"Dracocephalum austriacum L., 1753";"MOY"
95407;"Dracocephalum ruyschiana L., 1753";"Dracocephalum ruyschiana L., 1753";"MOY"
95438;"Drosera intermedia Hayne, 1798";"Drosera intermedia Hayne, 1798";"MOY"
95442;"Drosera rotundifolia L., 1753";"Drosera rotundifolia L., 1753";"MOY"
95461;"Dryas octopetala L., 1753";"Dryas octopetala L., 1753";"FAI"
95462;"Drymocallis rupestris (L.) Soják, 1989";"Drymocallis rupestris (L.) Soják, 1989";"MOY"
923072;"Drymocallis corsica (Soleirol ex Lehm.) Kurtto, 2003";"Drymocallis rupestris subsp. corsica (Lehm.) Soják,  1989";"FOR"
95462;"Drymocallis rupestris (L.) Soják, 1989";"Drymocallis rupestris subsp. rupestris (L.) Soják, 1989";"MOY"
95463;"Drymochloa sylvatica (Pollich) Holub, 1984";"Drymochloa sylvatica (Pollich) Holub, 1984";"MOY"
95547;"Dryopteris affinis (Lowe) Fraser-Jenk., 1979 s.l. [nom. cons. prop.]";"Dryopteris affinis (Lowe) Fraser-Jenk., 1979";"MOY"
1038740;"Dryopteris affinis (Lowe) Fraser-Jenk., 1979 s.s. [nom. cons. prop.]";"Dryopteris affinis subsp. affinis (Lowe) Fraser-Jenk.,  1979";"DD"
1038698;"Dryopteris borreri (Newman) Kinahan, 1856";"Dryopteris affinis subsp. borreri (Newman) Fraser-  Jenk., 1980";"DD"
95557;"Dryopteris cambrensis (Fraser-Jenk.) Beitel & W.R.Buck, 1988";"Dryopteris affinis subsp. cambrensis Fraser-Jenk.,  1987";"MOY"
789257;"Dryopteris pseudodisjuncta (Tavel ex Fraser-Jenk.) Fraser-Jenk., 2007";"Dryopteris affinis subsp. pseudodisjuncta (Oberh. &  Tavel ex Fraser-Jenk.) Fraser-Jenk., 1995";"MOY"
95550;"Dryopteris ardechensis Fraser-Jenk., 1981";"Dryopteris ardechensis Fraser-Jenk., 1981";"FOR"
95558;"Dryopteris carthusiana (Vill.) H.P.Fuchs, 1959";"Dryopteris carthusiana (Vill.) H.P.Fuchs, 1959";"MOY"
95563;"Dryopteris dilatata (Hoffm.) A.Gray, 1848";"Dryopteris dilatata (Hoffm.) A.Gray, 1848";"MOY"
95566;"Dryopteris expansa (C.Presl) Fraser-Jenk. & Jermy, 1977";"Dryopteris expansa (C.Presl) Fraser-Jenk. & Jermy,  1977";"MOY"
95567;"Dryopteris filix-mas (L.) Schott, 1834";"Dryopteris filix-mas (L.) Schott, 1834";"FAI"
95581;"Dryopteris oreades Fomin, 1911";"Dryopteris oreades Fomin, 1911";"MOY"
133983;"Dryopteris pallida subsp. pallida (Bory) Maire & Petitm., 1908";"Dryopteris pallida subsp. pallida (Bory) Maire &  Petitm., 1908";"MOY"
95589;"Dryopteris remota (A.Braun ex Döll) Druce, 1908";"Dryopteris remota (A.Braun ex Döll) Druce, 1908";"FOR"
959103;"Dryopteris mindshelkensis Pavlov, 1954";"Dryopteris submontana (Fraser-Jenk. & Jermy) Fraser-  Jenk., 1977";"MOY"
95601;"Dryopteris tyrrhena Fraser-Jenk. & Reichst., 1975";"Dryopteris tyrrhena Fraser-Jenk. & Reichst., 1975";"FOR"
95602;"Dryopteris villarii (Bellardi) Woyn. ex Schinz & Thell., 1915";"Dryopteris villarii (Bellardi) Woyn. ex Schinz & Thell.,  1915";"MOY"
611755;"Dysphania botrys (L.) Mosyakin & Clemants, 2002";"Dysphania botrys (L.) Mosyakin & Clemants, 2002";"MOY"
95662;"Ecballium elaterium (L.) A.Rich., 1824";"Ecballium elaterium (L.) A.Rich., 1824";"MOY"
95666;"Echinaria capitata (L.) Desf., 1799";"Echinaria capitata (L.) Desf., 1799";"MOY"
95671;"Echinochloa crus-galli (L.) P.Beauv., 1812";"Echinochloa crus-galli (L.) P.Beauv., 1812";"MOY"
95697;"Echinophora spinosa L., 1753";"Echinophora spinosa L., 1753";"FOR"
95709;"Echinops ritro L., 1753";"Echinops ritro L., 1753";"MOY"
95713;"Echinops sphaerocephalus L., 1753";"Echinops sphaerocephalus L., 1753";"MOY"
95741;"Echium asperrimum Lam., 1792";"Echium asperrimum Lam., 1792";"MOY"
95771;"Echium parviflorum Moench, 1794";"Echium calycinum Viv., 1804";"FOR"
95749;"Echium creticum L., 1753";"Echium creticum L., 1753";"MOY"
95758;"Echium italicum L., 1753";"Echium italicum L., 1753";"MOY"
909401;"Echium montenielluense Delage, 2018";"Echium montenielluense Delage, 2018";"DD"
95774;"Echium plantagineum L., 1771";"Echium plantagineum L., 1771";"MOY"
95786;"Echium sabulicola Pomel, 1874";"Echium sabulicola Pomel, 1874";"FOR"
95793;"Echium vulgare L., 1753";"Echium vulgare L., 1753";"MOY"
95844;"Elaeoselinum meoides (Desf.) Koch ex DC., 1830";"Elaeoselinum meoides (Desf.) Koch ex DC., 1830";"MOY"
95847;"Elatine alsinastrum L., 1753";"Elatine alsinastrum L., 1753";"TFO"
95848;"Elatine brochonii Clavaud, 1883";"Elatine brochonii Clavaud, 1883";"TFO"
95858;"Elatine hexandra (Lapierre) DC., 1808";"Elatine hexandra (Lapierre) DC., 1808";"FOR"
95864;"Elatine macropoda Guss., 1827";"Elatine macropoda Guss., 1827";"TFO"
95877;"Elatine triandra Schkuhr, 1791";"Elatine triandra Schkuhr, 1791";"FOR"
95889;"Eleocharis acicularis (L.) Roem. & Schult., 1817";"Eleocharis acicularis (L.) Roem. & Schult., 1817";"FOR"
134053;"Eleocharis mamillata subsp. austriaca (Hayek) Strandh., 1965";"Eleocharis mamillata subsp. austriaca (Hayek)  Strandh., 1965";"DD"
612461;"Eleocharis mamillata subsp. mamillata H.Lindb., 1902";"Eleocharis mamillata subsp. mamillata H.Lindb., 1902";"DD"
95916;"Eleocharis multicaulis (Sm.) Desv., 1818";"Eleocharis multicaulis (Sm.) Desv., 1818";"FOR"
95919;"Eleocharis ovata (Roth) Roem. & Schult., 1817";"Eleocharis ovata (Roth) Roem. & Schult., 1817";"DD"
95922;"Eleocharis palustris (L.) Roem. & Schult., 1817";"Eleocharis palustris (L.) Roem. & Schult., 1817";"MOY"
134060;"Eleocharis palustris subsp. palustris (L.) Roem. & Schult., 1817";"Eleocharis palustris subsp. palustris (L.) Roem. &  Schult., 1817";"DD"
612462;"Eleocharis palustris subsp. waltersii Bureš & Danihelka, 2008";"Eleocharis palustris subsp. waltersii Bureš &  Danihelka, 2008";"DD"
95927;"Eleocharis quinqueflora (Hartmann) O.Schwarz, 1949";"Eleocharis quinqueflora (Hartmann) O.Schwarz, 1949";"MOY"
95933;"Eleocharis uniglumis (Link) Schult., 1824";"Eleocharis uniglumis (Link) Schult., 1824";"MOY"
95992;"Elymus caninus (L.) L., 1755";"Elymus caninus (L.) L., 1755";"FAI"
96025;"Elytrigia acuta (DC.) Tzvelev, 1973";"Elytrigia acuta (DC.) Tzvelev, 1973";"MOY"
96030;"Elytrigia campestris (Godr. & Gren.) Kerguélen, 1987";"Elytrigia campestris (Godr. & Gren.) Kerguélen ex  Carreras, 1986";"MOY"
96031;"Elytrigia corsica (Hack.) Holub, 1977";"Elytrigia corsica (Hack.) Holub, 1977";"TFO"
96032;"Elytrigia elongata (Host) Nevski, 1936";"Elytrigia elongata (Host) Nevski, 1936";"FOR"
96034;"Elytrigia intermedia (Host) Nevski, 1933";"Elytrigia intermedia (Host) Nevski, 1933";"MOY"
134082;"Elytrigia intermedia subsp. intermedia (Host) Nevski, 1933";"Elytrigia intermedia subsp. intermedia (Host) Nevski,  1933";"MOY"
134084;"Elytrigia intermedia subsp. pouzolzii (Godr.) Á.Löve, 1984";"Elytrigia intermedia subsp. pouzolzii (Godr.) Á.Löve,  1984";"DD"
134087;"Elytrigia juncea subsp. juncea (L.) Nevski, 1936";"Elytrigia juncea subsp. juncea (L.) Nevski, 1936";"FOR"
96046;"Elytrigia repens (L.) Desv. ex Nevski, 1934";"Elytrigia repens (L.) Desv. ex Nevski, 1934";"MOY"
96047;"Elytrigia scirpea (C.Presl) Holub, 1973";"Elytrigia scirpea (C.Presl) Holub, 1973";"FOR"
134095;"Empetrum nigrum subsp. hermaphroditum (Hagerup) Böcher, 1952";"Empetrum nigrum subsp. hermaphroditum (Hagerup)  Böcher, 1952";"MOY"
96079;"Endressia pyrenaica (J.Gay ex DC.) J.Gay, 1832";"Endressia pyrenaica (J.Gay ex DC.) J.Gay, 1832";"FOR"
96101;"Ephedra distachya L., 1753";"Ephedra distachya L., 1753";"MOY"
134101;"Ephedra distachya subsp. distachya L., 1753";"Ephedra distachya subsp. distachya L., 1753";"FOR"
718346;"Ephedra distachya subsp. helvetica (C.A.Mey.) Asch. & Graebn., 1897";"Ephedra distachya subsp. helvetica (C.A.Mey.) Asch. &  Graebn., 1897";"TFO"
96106;"Ephedra major Host, 1831";"Ephedra major Host, 1831";"MOY"
96119;"Epikeros pyrenaeus (L.) Raf., 1840";"Epikeros pyrenaeus (L.) Raf., 1840";"MOY"
96127;"Epilobium alpestre (Jacq.) Krock., 1787";"Epilobium alpestre (Jacq.) Krock., 1787";"MOY"
96130;"Epilobium alsinifolium Vill., 1779";"Epilobium alsinifolium Vill., 1779";"MOY"
96134;"Epilobium anagallidifolium Lam., 1786";"Epilobium anagallidifolium Lam., 1786";"MOY"
90483;"Chamaenerion angustifolium (L.) Scop., 1771";"Epilobium angustifolium L., 1753";"FAI"
96150;"Epilobium collinum C.C.Gmel., 1826";"Epilobium collinum C.C.Gmel., 1826";"MOY"
1019304;"Chamaenerion dodonaei (Vill.) Schur, 1853";"Epilobium dodonaei subsp. dodonaei Vill., 1779";"MOY"
1019302;"Chamaenerion fleischeri (Hochst.) Fritsch, 1897";"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz  & Thell., 1923";"MOY"
1019304;"Chamaenerion dodonaei (Vill.) Schur, 1853";"Epilobium dodonaei Vill., 1779";"MOY"
96165;"Epilobium duriaei J.Gay ex Godr., 1849";"Epilobium duriaei J.Gay ex Godr., 1849";"MOY"
96180;"Epilobium hirsutum L., 1753";"Epilobium hirsutum L., 1753";"MOY"
96191;"Epilobium lanceolatum Sebast. & Mauri, 1818";"Epilobium lanceolatum Sebast. & Mauri, 1818";"MOY"
96208;"Epilobium montanum L., 1753";"Epilobium montanum L., 1753";"FAI"
96218;"Epilobium nutans F.W.Schmidt, 1794";"Epilobium nutans F.W.Schmidt, 1794";"MOY"
96220;"Epilobium obscurum Schreb., 1771";"Epilobium obscurum Schreb., 1771";"MOY"
96226;"Epilobium palustre L., 1753";"Epilobium palustre L., 1753";"MOY"
96229;"Epilobium parviflorum Schreb., 1771";"Epilobium parviflorum Schreb., 1771";"MOY"
96251;"Epilobium roseum Schreb., 1771";"Epilobium roseum Schreb., 1771";"MOY"
96271;"Epilobium tetragonum L., 1753";"Epilobium tetragonum L., 1753";"MOY"
134129;"Epilobium tetragonum subsp. lamyi (F.W.Schultz) Nyman, 1879";"Epilobium tetragonum subsp. lamyi (F.W.Schultz)  Nyman, 1879";"DD"
134131;"Epilobium tetragonum subsp. tetragonum L., 1753";"Epilobium tetragonum subsp. tetragonum L., 1753";"MOY"
134132;"Epilobium tetragonum subsp. tournefortii (Michalet) H.Lév., 1896";"Epilobium tetragonum subsp. tournefortii (Michalet)  H.Lév., 1896";"DD"
96432;"Epipactis atrorubens (Hoffm.) Besser, 1809";"Epipactis atrorubens (Hoffm.) Besser, 1809";"FAI"
96439;"Epipactis distans Arv.-Touv., 1872";"Epipactis distans Arv.-Touv., 1872";"MOY"
521628;"Epipactis exilis P.Delforge, 2004";"Epipactis exilis P.Delforge, 2004";"MOY"
521629;"Epipactis fageticola (C.E.Hermos.) Devillers-Tersch. & Devillers, 1999";"Epipactis fageticola (C.E.Hermos.) Devillers-Tersch. &  Devillers, 1999";"DD"
96443;"Epipactis fibri Scappat. & Robatsch, 1995";"Epipactis fibri Scappat. & Robatsch, 1995";"TFO"
96447;"Epipactis helleborine (L.) Crantz, 1769";"Epipactis helleborine (L.) Crantz, 1769";"FAI"
134141;"Epipactis helleborine subsp. helleborine (L.) Crantz, 1769";"Epipactis helleborine subsp. helleborine (L.) Crantz,  1769";"FAI"
612463;"Epipactis helleborine subsp. lusitanica (D.Tyteca) J.-M.Tison, 2010";"Epipactis helleborine subsp. lusitanica (D.Tyteca) J.-  M.Tison, 2010";"FOR"
134141;"Epipactis helleborine subsp. helleborine (L.) Crantz, 1769";"Epipactis helleborine subsp. minor (Engel) Engel, 1992 1";"MOY"
134147;"Epipactis helleborine subsp. tremolsii (Pau) E.Klein, 1979";"Epipactis helleborine subsp. tremolsii (Pau) E.Klein,  1979";"MOY"
521630;"Epipactis kleinii M.B.Crespo, M.R.Lowe & Piera, 2001";"Epipactis kleinii M.B.Crespo, M.R.Lowe & Piera, 2001";"FOR"
96449;"Epipactis leptochila (Godfery) Godfery, 1921";"Epipactis leptochila (Godfery) Godfery, 1921";"MOY"
134159;"Epipactis leptochila subsp. leptochila (Godfery) Godfery, 1921";"Epipactis leptochila subsp. leptochila (Godfery)  Godfery, 1921";"MOY"
612465;"Epipactis leptochila subsp. provincialis (Aubenas & Robatsch) J.-M.Tison, 2010";"Epipactis leptochila subsp. provincialis (Aubenas &  Robatsch) J.-M.Tison, 2010";"FOR"
96454;"Epipactis microphylla (Ehrh.) Sw., 1800";"Epipactis microphylla (Ehrh.) Sw., 1800";"MOY"
96456;"Epipactis muelleri Godfery, 1921";"Epipactis muelleri Godfery, 1921";"MOY"
96465;"Epipactis palustris (L.) Crantz, 1769";"Epipactis palustris (L.) Crantz, 1769";"MOY"
96469;"Epipactis placentina Bongiorni & Grünanger, 1993";"Epipactis placentina Bongiorni & Grünanger, 1993";"MOY"
96471;"Epipactis purpurata Sm., 1828 [nom. cons.]";"Epipactis purpurata Sm., 1828";"FOR"
96476;"Epipactis rhodanensis Gévaudan & Robatsch, 1994";"Epipactis rhodanensis Gévaudan & Robatsch, 1994";"FOR"
96499;"Epipogium aphyllum Sw., 1814";"Epipogium aphyllum Sw., 1814";"MOY"
96508;"Equisetum arvense L., 1753";"Equisetum arvense L., 1753";"MOY"
96519;"Equisetum fluviatile L., 1753";"Equisetum fluviatile L., 1753";"MOY"
96523;"Equisetum hyemale L., 1753";"Equisetum hyemale L., 1753";"MOY"
96534;"Equisetum palustre L., 1753";"Equisetum palustre L., 1753";"MOY"
96539;"Equisetum ramosissimum Desf., 1799";"Equisetum ramosissimum Desf., 1799";"MOY"
96545;"Equisetum sylvaticum L., 1753";"Equisetum sylvaticum L., 1753";"MOY"
96546;"Equisetum telmateia Ehrh., 1783";"Equisetum telmateia Ehrh., 1783";"MOY"
762284;"Equisetum variegatum Schleich. ex F.Weber & D.Mohr, 1807";"Equisetum variegatum Schleich. ex F.Weber &  D.Mohr, 1807";"MOY"
96580;"Eragrostis barrelieri Daveau, 1894";"Eragrostis barrelieri Daveau, 1894";"MOY"
96585;"Eragrostis cilianensis (All.) Vignolo ex Janch., 1907";"Eragrostis cilianensis (All.) Vignolo ex Janch., 1907";"MOY"
96613;"Eragrostis minor Host, 1809";"Eragrostis minor Host, 1809";"MOY"
96628;"Eragrostis pilosa (L.) P.Beauv., 1812";"Eragrostis pilosa (L.) P.Beauv., 1812";"MOY"
